OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,SalesAmount,CostAmount,DiscountPct
12940,2025-05-25,P042,C0296,R04,1,16292.5,11542.51,0.05
14276,2025-05-25,P032,C0111,R03,1,10584.0,7804.51,0.1
14350,2025-05-25,P046,C0461,R04,5,89547.5,60421.28,0.15
14758,2025-05-25,P035,C0343,R04,2,51205.0,38620.45,0.05
14922,2025-05-25,P013,C0325,R03,3,99151.5,69712.04,0.05
10014,2025-05-26,P020,C0147,R02,2,44100.0,32315.06,0.1
10197,2025-05-26,P044,C0076,R02,3,27930.0,19668.82,0.0
10468,2025-05-26,P024,C0343,R04,3,32119.5,19849.36,0.05
10536,2025-05-26,P035,C0034,R02,3,80850.0,55234.34,0.0
11251,2025-05-26,P042,C0443,R04,2,32585.0,22104.03,0.05
11793,2025-05-26,P021,C0376,R03,4,22932.0,13369.91,0.1
12543,2025-05-26,P001,C0246,R02,3,171769.5,130581.31,0.05
12567,2025-05-26,P019,C0413,R01,3,110323.5,80612.31,0.05
13111,2025-05-26,P032,C0218,R03,3,29988.0,22727.35,0.15
13441,2025-05-26,P035,C0226,R02,2,51205.0,36829.78,0.05
14903,2025-05-26,P005,C0293,R03,4,417480.0,316236.35,0.0
14918,2025-05-26,P002,C0268,R01,1,147980.0,114694.35,0.0
10128,2025-05-27,P022,C0071,R04,1,4655.0,2696.25,0.05
10471,2025-05-27,P019,C0362,R04,6,232260.0,173786.11,0.0
10629,2025-05-27,P030,C0018,R03,9,47628.0,28439.82,0.1
11835,2025-05-27,P048,C0077,R04,5,98000.0,63826.25,0.0
13076,2025-05-27,P033,C0065,R01,2,17640.0,13662.53,0.0
13104,2025-05-27,P050,C0049,R01,3,52920.0,37223.42,0.0
14466,2025-05-27,P005,C0478,R04,4,354858.0,274428.86,0.15
10682,2025-05-28,P015,C0247,R01,5,162925.0,115995.89,0.05
11668,2025-05-28,P027,C0289,R04,1,5390.0,2896.47,0.0
12588,2025-05-28,P013,C0355,R01,1,34790.0,24756.88,0.0
13282,2025-05-28,P026,C0080,R04,1,7840.0,4495.01,0.0
13332,2025-05-28,P007,C0145,R02,3,179340.0,134781.88,0.0
13336,2025-05-28,P001,C0469,R01,1,54243.0,40275.5,0.1
13462,2025-05-28,P021,C0009,R04,4,24206.0,14230.45,0.05
13755,2025-05-28,P004,C0301,R04,3,298851.0,238030.44,0.05
13887,2025-05-28,P003,C0389,R04,4,529200.0,406864.79,0.0
14210,2025-05-28,P004,C0280,R04,1,104860.0,80422.79,0.0
14403,2025-05-28,P021,C0171,R04,4,25480.0,14922.54,0.0
14441,2025-05-28,P025,C0111,R03,6,53067.0,30430.46,0.05
10183,2025-05-29,P039,C0341,R04,1,11907.0,8679.2,0.1
10730,2025-05-29,P041,C0370,R04,5,26460.0,17605.35,0.1
10974,2025-05-29,P013,C0352,R02,2,69580.0,47146.42,0.0
11019,2025-05-29,P015,C0150,R04,6,185220.0,128266.37,0.1
11311,2025-05-29,P044,C0252,R04,2,18620.0,12708.76,0.0
11455,2025-05-29,P039,C0258,R04,1,12568.5,9216.16,0.05
11975,2025-05-29,P004,C0258,R04,1,99617.0,77424.34,0.05
12482,2025-05-29,P027,C0198,R03,4,21560.0,13564.09,0.0
12617,2025-05-29,P047,C0092,R01,6,67620.0,46299.62,0.0
12924,2025-05-29,P005,C0097,R04,5,443572.5,308437.51,0.15
13044,2025-05-29,P048,C0072,R02,2,39200.0,28617.2,0.0
13397,2025-05-29,P032,C0092,R01,3,35280.0,26108.61,0.0
14205,2025-05-29,P017,C0058,R02,3,80850.0,55416.24,0.0
14593,2025-05-29,P024,C0392,R03,5,53532.5,32682.99,0.05
14751,2025-05-29,P038,C0248,R04,3,72618.0,52250.98,0.05
10033,2025-05-30,P044,C0027,R03,1,8379.0,5578.08,0.1
10105,2025-05-30,P045,C0111,R03,2,7840.0,5479.23,0.0
11702,2025-05-30,P050,C0195,R01,1,15876.0,10778.22,0.1
12342,2025-05-30,P033,C0396,R04,4,35280.0,24276.75,0.0
12434,2025-05-30,P044,C0148,R04,1,8844.5,6002.29,0.05
12838,2025-05-30,P026,C0177,R02,2,15680.0,8729.38,0.0
13148,2025-05-30,P033,C0392,R03,1,7938.0,5567.77,0.1
13486,2025-05-30,P010,C0092,R01,4,243040.0,178585.67,0.0
13603,2025-05-30,P033,C0116,R04,2,16758.0,12758.22,0.05
13688,2025-05-30,P025,C0426,R02,1,8379.0,4831.91,0.1
13882,2025-05-30,P003,C0192,R01,1,125685.0,93398.78,0.05
13961,2025-05-30,P007,C0286,R04,3,161406.0,123694.96,0.1
14290,2025-05-30,P017,C0422,R01,1,26950.0,18023.08,0.0
14359,2025-05-30,P047,C0307,R04,2,22540.0,15381.92,0.0
10101,2025-05-31,P048,C0426,R02,2,39200.0,25361.99,0.0
11659,2025-05-31,P037,C0446,R01,1,26460.0,19888.52,0.0
12033,2025-05-31,P042,C0258,R04,3,48877.5,33636.16,0.05
12214,2025-05-31,P024,C0229,R03,4,42826.0,25839.12,0.05
12249,2025-05-31,P014,C0003,R04,3,96579.0,67948.34,0.1
12339,2025-05-31,P028,C0423,R04,8,74480.0,43737.19,0.05
13156,2025-05-31,P007,C0024,R04,2,119560.0,89660.33,0.0
13184,2025-05-31,P041,C0295,R02,3,16758.0,11207.35,0.05
13267,2025-05-31,P014,C0153,R04,1,33981.5,22782.4,0.05
13587,2025-05-31,P042,C0008,R02,4,68600.0,45032.5,0.0
13722,2025-05-31,P024,C0490,R03,4,40572.0,23307.88,0.1
14449,2025-05-31,P033,C0392,R03,3,25137.0,18328.81,0.05
14586,2025-05-31,P028,C0376,R03,6,55860.0,32336.39,0.05
14809,2025-05-31,P016,C0260,R01,4,147000.0,104529.89,0.0
11972,2025-06-01,P045,C0494,R02,1,4000.0,2651.98,0.0
12680,2025-06-01,P007,C0209,R04,3,164700.0,129581.75,0.1
13996,2025-06-01,P047,C0321,R04,3,32775.0,20802.55,0.05
14788,2025-06-01,P048,C0315,R04,5,85000.0,55265.97,0.15
14876,2025-06-01,P032,C0415,R01,2,22800.0,17640.01,0.05
10040,2025-06-02,P048,C0497,R01,5,90000.0,63960.62,0.1
10394,2025-06-02,P009,C0378,R02,1,68400.0,52632.68,0.1
11728,2025-06-02,P033,C0037,R01,6,54000.0,39351.22,0.0
11945,2025-06-02,P037,C0157,R01,3,81000.0,60868.33,0.0
13352,2025-06-02,P039,C0160,R04,5,60750.0,40748.24,0.1
13840,2025-06-02,P005,C0438,R02,2,213000.0,164099.03,0.0
14971,2025-06-02,P037,C0010,R04,2,51300.0,40992.86,0.05
10351,2025-06-03,P009,C0149,R02,1,76000.0,57340.44,0.0
11113,2025-06-03,P048,C0483,R03,1,20000.0,13669.61,0.0
11696,2025-06-03,P007,C0238,R04,1,54900.0,39448.32,0.1
12304,2025-06-03,P022,C0409,R03,2,10000.0,5435.32,0.0
13627,2025-06-03,P023,C0012,R03,2,5400.0,3070.91,0.1
14398,2025-06-03,P013,C0364,R01,3,106500.0,75695.35,0.0
10125,2025-06-04,P027,C0242,R02,4,18700.0,10767.03,0.15
10304,2025-06-04,P041,C0152,R03,1,5100.0,3543.9,0.15
10439,2025-06-04,P031,C0464,R01,4,66500.0,48211.34,0.05
10745,2025-06-04,P004,C0266,R02,5,481500.0,355940.48,0.1
10952,2025-06-04,P043,C0223,R02,2,31350.0,21899.05,0.05
11165,2025-06-04,P027,C0225,R02,2,9900.0,6264.22,0.1
12690,2025-06-04,P035,C0383,R01,1,26125.0,19353.15,0.05
12736,2025-06-04,P014,C0069,R01,3,104025.0,76005.91,0.05
13723,2025-06-04,P044,C0291,R04,4,36100.0,23911.55,0.05
14137,2025-06-04,P047,C0023,R01,1,10925.0,7901.18,0.05
14945,2025-06-04,P011,C0443,R04,1,26600.0,18732.01,0.05
10855,2025-06-05,P025,C0394,R04,7,63175.0,37176.09,0.05
11116,2025-06-05,P009,C0438,R02,4,304000.0,234976.07,0.0
11628,2025-06-05,P010,C0024,R04,3,186000.0,142663.08,0.0
11777,2025-06-05,P019,C0398,R01,2,79000.0,57527.18,0.0
12496,2025-06-05,P028,C0426,R02,3,30000.0,18885.66,0.0
12717,2025-06-05,P015,C0434,R01,2,66500.0,46937.38,0.05
12723,2025-06-05,P039,C0023,R01,3,38475.0,28067.08,0.05
12877,2025-06-05,P040,C0264,R01,5,102125.0,73718.81,0.05
12980,2025-06-05,P028,C0039,R02,2,20000.0,10541.74,0.0
13427,2025-06-05,P044,C0243,R01,4,36100.0,24747.89,0.05
13531,2025-06-05,P009,C0163,R03,10,722000.0,537891.64,0.05
13595,2025-06-05,P038,C0033,R01,3,66300.0,46733.62,0.15
13622,2025-06-05,P018,C0327,R01,6,81000.0,60385.91,0.0
14071,2025-06-05,P018,C0388,R04,2,27000.0,19324.9,0.0
14389,2025-06-05,P029,C0263,R02,2,12600.0,7509.14,0.1
14768,2025-06-05,P042,C0332,R04,4,70000.0,47009.29,0.0
14885,2025-06-05,P034,C0297,R01,5,85000.0,60185.03,0.15
10672,2025-06-06,P039,C0300,R04,1,12825.0,9283.05,0.05
11460,2025-06-06,P004,C0413,R01,1,96300.0,75163.17,0.1
13892,2025-06-06,P043,C0057,R04,2,31350.0,21407.62,0.05
14277,2025-06-06,P040,C0116,R04,3,58050.0,43246.98,0.1
14481,2025-06-06,P007,C0280,R04,3,183000.0,133151.62,0.0
10120,2025-06-07,P011,C0101,R01,3,79800.0,60308.43,0.05
10659,2025-06-07,P048,C0402,R04,2,38000.0,26417.98,0.05
10701,2025-06-07,P004,C0379,R02,1,107000.0,84289.66,0.0
10726,2025-06-07,P042,C0484,R04,1,16625.0,11567.81,0.05
11357,2025-06-07,P027,C0289,R04,3,14850.0,8756.62,0.1
12371,2025-06-07,P002,C0041,R02,4,604000.0,468824.54,0.0
12511,2025-06-07,P026,C0349,R01,4,30400.0,16756.33,0.05
12862,2025-06-07,P048,C0281,R01,2,38000.0,26111.42,0.05
12903,2025-06-07,P028,C0265,R01,1,9500.0,5427.42,0.05
13009,2025-06-07,P034,C0343,R04,1,18000.0,13792.88,0.1
13412,2025-06-07,P009,C0018,R03,3,216600.0,164246.49,0.05
13487,2025-06-07,P027,C0348,R03,3,16500.0,10062.82,0.0
14016,2025-06-07,P038,C0340,R02,3,70200.0,50984.49,0.1
14400,2025-06-07,P023,C0415,R01,1,2700.0,1572.78,0.1
14805,2025-06-07,P048,C0345,R04,4,80000.0,51923.72,0.0
10473,2025-06-08,P049,C0408,R01,2,28800.0,20016.79,0.1
10947,2025-06-08,P010,C0267,R03,2,124000.0,92442.29,0.0
11224,2025-06-08,P044,C0444,R04,1,8550.0,5863.95,0.1
11449,2025-06-08,P025,C0224,R01,5,47500.0,28983.4,0.0
12444,2025-06-08,P026,C0028,R03,1,8000.0,4951.4,0.0
12814,2025-06-08,P047,C0334,R01,6,65550.0,44984.69,0.05
13356,2025-06-08,P034,C0338,R01,1,18000.0,13821.04,0.1
13405,2025-06-08,P012,C0273,R02,4,160200.0,111887.88,0.1
14051,2025-06-08,P031,C0344,R04,1,14875.0,11172.14,0.15
14143,2025-06-08,P020,C0069,R01,2,47500.0,34881.67,0.05
14319,2025-06-08,P049,C0278,R02,4,60800.0,41844.05,0.05
14707,2025-06-08,P048,C0389,R04,4,72000.0,44053.13,0.1
10363,2025-06-09,P010,C0496,R03,1,58900.0,40538.48,0.05
10559,2025-06-09,P015,C0074,R02,2,66500.0,49710.73,0.05
10918,2025-06-09,P015,C0037,R01,1,35000.0,25001.51,0.0
11551,2025-06-09,P002,C0276,R04,5,679500.0,524209.99,0.1
14046,2025-06-09,P011,C0454,R02,1,25200.0,18649.5,0.1
14056,2025-06-09,P041,C0350,R01,2,12000.0,7929.91,0.0
10470,2025-06-10,P027,C0161,R04,3,16500.0,9400.18,0.0
10981,2025-06-10,P047,C0161,R04,2,21850.0,14572.8,0.05
12737,2025-06-10,P044,C0398,R01,1,8075.0,5477.04,0.15
13575,2025-06-10,P043,C0058,R02,3,42075.0,28049.81,0.15
14189,2025-06-10,P016,C0312,R03,3,112500.0,82663.06,0.0
10099,2025-06-11,P049,C0272,R02,5,80000.0,53937.88,0.0
10113,2025-06-11,P022,C0401,R03,6,25500.0,13793.14,0.15
10320,2025-06-11,P027,C0409,R03,2,11000.0,6450.62,0.0
10393,2025-06-11,P037,C0074,R02,3,76950.0,54007.63,0.05
11000,2025-06-11,P038,C0108,R04,3,74100.0,53559.84,0.05
11099,2025-06-11,P028,C0189,R04,3,28500.0,16585.8,0.05
11280,2025-06-11,P004,C0213,R01,5,535000.0,401344.04,0.0
11558,2025-06-11,P017,C0060,R02,3,74250.0,49986.73,0.1
12635,2025-06-11,P027,C0476,R02,3,16500.0,9570.61,0.0
12974,2025-06-11,P023,C0396,R04,1,2850.0,1639.67,0.05
13999,2025-06-11,P034,C0265,R01,4,76000.0,55253.63,0.05
14341,2025-06-11,P011,C0032,R01,1,28000.0,19051.44,0.0
14867,2025-06-11,P005,C0165,R02,3,303525.0,234192.61,0.05
10349,2025-06-12,P038,C0062,R02,5,123500.0,97298.81,0.05
11509,2025-06-12,P032,C0058,R02,2,24000.0,18569.67,0.0
11792,2025-06-12,P017,C0043,R02,2,49500.0,34791.02,0.1
12348,2025-06-12,P013,C0241,R02,4,127800.0,93807.57,0.1
12461,2025-06-12,P017,C0494,R02,2,55000.0,42147.05,0.0
12655,2025-06-12,P022,C0038,R04,4,18000.0,10330.15,0.1
12713,2025-06-12,P008,C0040,R04,1,141000.0,109514.47,0.0
12866,2025-06-12,P046,C0482,R02,5,91375.0,65895.51,0.15
12883,2025-06-12,P002,C0024,R04,3,407700.0,295497.02,0.1
13478,2025-06-12,P027,C0409,R03,1,5500.0,3181.17,0.0
13537,2025-06-12,P009,C0293,R03,2,152000.0,114129.32,0.0
10584,2025-06-13,P031,C0299,R04,4,70000.0,54794.43,0.0
11155,2025-06-13,P028,C0459,R01,4,38000.0,23877.12,0.05
11157,2025-06-13,P033,C0109,R01,3,27000.0,19206.6,0.0
11321,2025-06-13,P008,C0237,R02,3,423000.0,339297.64,0.0
12568,2025-06-13,P005,C0369,R01,2,213000.0,157025.31,0.0
12596,2025-06-13,P050,C0374,R03,6,97200.0,65206.06,0.1
12818,2025-06-13,P028,C0470,R04,6,54000.0,30452.09,0.1
12979,2025-06-13,P040,C0217,R04,2,38700.0,29217.21,0.1
13506,2025-06-13,P012,C0044,R02,1,42275.0,31033.01,0.05
13750,2025-06-13,P005,C0028,R03,6,639000.0,496941.45,0.0
13969,2025-06-13,P012,C0031,R04,2,89000.0,64635.2,0.0
10332,2025-06-14,P042,C0175,R01,4,66500.0,44282.56,0.05
11827,2025-06-14,P031,C0225,R02,4,66500.0,49973.07,0.05
11828,2025-06-14,P032,C0176,R04,4,40800.0,29653.69,0.15
12175,2025-06-14,P006,C0363,R02,3,486000.0,391889.2,0.0
12206,2025-06-14,P040,C0174,R02,3,64500.0,46611.0,0.0
12259,2025-06-14,P049,C0110,R03,1,15200.0,10139.39,0.05
13273,2025-06-14,P002,C0129,R01,7,1004150.0,745457.21,0.05
13624,2025-06-14,P032,C0439,R01,2,22800.0,16815.84,0.05
13871,2025-06-14,P024,C0306,R03,5,51750.0,29691.33,0.1
10108,2025-06-15,P028,C0406,R04,2,19000.0,11607.6,0.05
11333,2025-06-15,P012,C0127,R04,2,89000.0,60281.99,0.0
11568,2025-06-15,P012,C0436,R02,2,84550.0,58689.51,0.05
12581,2025-06-15,P039,C0100,R02,3,40500.0,28835.52,0.0
12643,2025-06-15,P014,C0378,R02,1,34675.0,24858.39,0.05
13578,2025-06-15,P018,C0014,R04,3,38475.0,26434.22,0.05
13618,2025-06-15,P035,C0421,R04,1,27500.0,20123.14,0.0
13726,2025-06-15,P048,C0441,R02,5,90000.0,58730.87,0.1
14123,2025-06-15,P007,C0027,R03,4,244000.0,182818.9,0.0
14158,2025-06-15,P036,C0299,R04,3,22800.0,17599.18,0.05
14798,2025-06-15,P024,C0344,R04,1,9775.0,5804.61,0.15
10498,2025-06-16,P014,C0441,R02,3,104025.0,76419.73,0.05
12715,2025-06-16,P041,C0203,R04,3,18000.0,13353.98,0.0
13446,2025-06-16,P020,C0203,R04,4,100000.0,75418.3,0.0
13900,2025-06-16,P023,C0112,R02,1,3000.0,1706.71,0.0
14953,2025-06-16,P025,C0292,R04,8,64600.0,37990.66,0.15
14959,2025-06-16,P021,C0441,R02,1,5850.0,3452.34,0.1
10262,2025-06-17,P022,C0235,R04,3,15000.0,8439.5,0.0
10462,2025-06-17,P048,C0455,R04,5,95000.0,64391.1,0.05
11009,2025-06-17,P038,C0273,R02,2,52000.0,37586.9,0.0
11143,2025-06-17,P034,C0005,R02,1,18000.0,13841.12,0.1
11263,2025-06-17,P021,C0132,R03,3,19500.0,11136.71,0.0
12708,2025-06-17,P029,C0115,R01,4,26600.0,14518.86,0.05
13263,2025-06-17,P032,C0376,R03,1,10800.0,8142.1,0.1
10270,2025-06-18,P022,C0015,R04,2,10000.0,5998.21,0.0
11031,2025-06-18,P038,C0181,R04,4,98800.0,74758.55,0.05
11959,2025-06-18,P014,C0387,R04,4,146000.0,104935.03,0.0
12030,2025-06-18,P049,C0332,R04,6,81600.0,53276.12,0.15
12673,2025-06-18,P029,C0176,R04,2,14000.0,8628.91,0.0
13048,2025-06-18,P001,C0397,R03,4,221400.0,173569.69,0.1
13215,2025-06-18,P005,C0111,R03,1,101175.0,76398.76,0.05
13232,2025-06-18,P001,C0424,R04,6,350550.0,260907.19,0.05
13491,2025-06-18,P036,C0327,R01,3,20400.0,15348.51,0.15
13548,2025-06-18,P042,C0152,R03,1,16625.0,11308.03,0.05
14164,2025-06-18,P048,C0167,R02,5,100000.0,69169.06,0.0
14216,2025-06-18,P036,C0034,R02,2,15200.0,11619.42,0.05
14616,2025-06-18,P023,C0138,R04,3,8100.0,4617.75,0.1
11278,2025-06-19,P039,C0249,R01,2,25650.0,18237.16,0.05
11806,2025-06-19,P029,C0427,R03,3,18900.0,10536.63,0.1
12293,2025-06-19,P035,C0500,R03,3,74250.0,54513.12,0.1
12439,2025-06-19,P006,C0489,R01,1,145800.0,106612.64,0.1
12469,2025-06-19,P019,C0375,R01,1,39500.0,29287.7,0.0
13527,2025-06-19,P016,C0254,R02,4,135000.0,99776.57,0.1
13805,2025-06-19,P038,C0363,R02,2,49400.0,35206.55,0.05
10823,2025-06-20,P015,C0029,R04,1,35000.0,24816.01,0.0
11196,2025-06-20,P039,C0161,R04,2,27000.0,20045.83,0.0
11572,2025-06-20,P038,C0483,R03,5,130000.0,93228.05,0.0
11626,2025-06-20,P021,C0484,R04,1,6500.0,3269.04,0.0
12125,2025-06-20,P050,C0272,R02,3,51300.0,34257.9,0.05
13786,2025-06-20,P018,C0443,R04,1,12825.0,9390.19,0.05
10059,2025-06-21,P016,C0254,R02,1,37500.0,27263.3,0.0
10476,2025-06-21,P031,C0343,R04,2,33250.0,24067.38,0.05
10861,2025-06-21,P040,C0386,R01,3,61275.0,45524.13,0.05
11812,2025-06-21,P033,C0305,R01,5,42750.0,32263.08,0.05
11900,2025-06-21,P018,C0446,R01,5,67500.0,48883.04,0.0
12040,2025-06-21,P026,C0344,R04,2,15200.0,8525.62,0.05
13126,2025-06-21,P040,C0063,R04,2,38700.0,29244.3,0.1
13326,2025-06-21,P031,C0452,R03,2,33250.0,23785.34,0.05
13629,2025-06-21,P031,C0455,R04,1,17500.0,13188.26,0.0
13943,2025-06-21,P007,C0397,R03,4,219600.0,173252.26,0.1
11532,2025-06-22,P003,C0117,R01,2,256500.0,187298.08,0.05
11616,2025-06-22,P044,C0384,R02,5,40375.0,26914.37,0.15
12245,2025-06-22,P043,C0039,R02,1,16500.0,10792.65,0.0
13218,2025-06-22,P041,C0172,R02,1,5700.0,3801.99,0.05
13739,2025-06-22,P009,C0424,R04,9,581400.0,461877.36,0.15
14217,2025-06-22,P019,C0168,R04,2,71100.0,52767.91,0.1
14303,2025-06-22,P028,C0201,R01,3,28500.0,16560.16,0.05
14823,2025-06-22,P041,C0048,R03,4,21600.0,14225.36,0.1
10016,2025-06-23,P016,C0476,R02,1,35625.0,25596.48,0.05
10261,2025-06-23,P033,C0130,R03,5,45000.0,32601.36,0.0
10793,2025-06-23,P024,C0282,R01,1,11500.0,6529.58,0.0
11990,2025-06-23,P027,C0391,R03,6,31350.0,17039.72,0.05
12009,2025-06-23,P031,C0039,R02,1,15750.0,11315.27,0.1
13051,2025-06-23,P032,C0230,R01,3,34200.0,25566.31,0.05
14131,2025-06-23,P048,C0420,R01,1,19000.0,12896.39,0.05
10271,2025-06-24,P046,C0277,R04,1,19350.0,13508.88,0.1
10279,2025-06-24,P028,C0140,R04,5,47500.0,27326.75,0.05
10478,2025-06-24,P026,C0390,R01,3,22800.0,13442.25,0.05
11470,2025-06-24,P021,C0255,R01,2,12350.0,7014.72,0.05
11553,2025-06-24,P004,C0169,R01,4,428000.0,313192.0,0.0
14666,2025-06-24,P012,C0230,R01,6,267000.0,191144.61,0.0
10024,2025-06-25,P029,C0412,R01,4,28000.0,16063.09,0.0
10660,2025-06-25,P010,C0447,R02,6,334800.0,234813.75,0.1
11176,2025-06-25,P044,C0433,R02,3,27075.0,18994.89,0.05
11514,2025-06-25,P014,C0409,R03,6,208050.0,148677.24,0.05
11746,2025-06-25,P043,C0172,R02,6,99000.0,69091.36,0.0
12332,2025-06-25,P041,C0377,R04,6,34200.0,22430.95,0.05
12592,2025-06-25,P019,C0378,R02,1,39500.0,27541.19,0.0
14048,2025-06-25,P034,C0004,R02,2,36000.0,26589.68,0.1
14344,2025-06-25,P045,C0312,R03,3,11400.0,7907.39,0.05
14453,2025-06-25,P040,C0016,R02,4,81700.0,61098.58,0.05
14906,2025-06-25,P037,C0161,R04,3,72900.0,52651.78,0.1
10201,2025-06-26,P015,C0164,R03,1,35000.0,24952.07,0.0
10316,2025-06-26,P019,C0448,R01,5,197500.0,143588.46,0.0
10724,2025-06-26,P038,C0228,R02,1,23400.0,17324.42,0.1
10808,2025-06-26,P023,C0104,R04,2,5400.0,3092.9,0.1
10836,2025-06-26,P027,C0136,R04,1,5500.0,3200.88,0.0
11098,2025-06-26,P041,C0443,R04,2,10800.0,7150.91,0.1
11210,2025-06-26,P008,C0142,R02,3,423000.0,330271.5,0.0
11681,2025-06-26,P014,C0472,R03,6,208050.0,154425.05,0.05
11816,2025-06-26,P027,C0326,R04,1,5500.0,3211.89,0.0
11848,2025-06-26,P030,C0407,R02,5,27000.0,15474.59,0.1
12130,2025-06-26,P016,C0147,R02,3,106875.0,77011.18,0.05
12242,2025-06-26,P036,C0497,R01,3,22800.0,17099.13,0.05
12616,2025-06-26,P016,C0012,R03,1,35625.0,24179.04,0.05
12644,2025-06-26,P002,C0408,R01,3,453000.0,360012.92,0.0
14151,2025-06-26,P040,C0229,R03,1,20425.0,15795.34,0.05
14375,2025-06-26,P003,C0418,R04,1,128250.0,97067.92,0.05
11036,2025-06-27,P021,C0002,R01,7,43225.0,25726.0,0.05
11330,2025-06-27,P049,C0399,R02,5,76000.0,53768.89,0.05
11644,2025-06-27,P050,C0361,R02,3,54000.0,41038.57,0.0
11797,2025-06-27,P032,C0052,R01,5,54000.0,39525.89,0.1
12126,2025-06-27,P044,C0106,R02,1,9025.0,6318.79,0.05
12148,2025-06-27,P015,C0255,R01,2,63000.0,46938.95,0.1
13772,2025-06-27,P025,C0319,R01,2,19000.0,10569.37,0.0
13828,2025-06-27,P020,C0267,R03,6,150000.0,107833.6,0.0
14044,2025-06-27,P007,C0316,R04,2,122000.0,89922.59,0.0
14689,2025-06-27,P017,C0342,R02,1,27500.0,19968.23,0.0
10787,2025-06-28,P002,C0230,R01,1,151000.0,118191.71,0.0
10950,2025-06-28,P041,C0446,R01,2,12000.0,7939.35,0.0
13761,2025-06-28,P031,C0260,R01,2,33250.0,25033.01,0.05
13827,2025-06-28,P002,C0320,R02,9,1291050.0,924820.73,0.05
13934,2025-06-28,P045,C0139,R03,6,21600.0,14391.73,0.1
14097,2025-06-28,P012,C0378,R02,5,222500.0,156868.44,0.0
14401,2025-06-28,P030,C0359,R04,4,21600.0,12401.11,0.1
10551,2025-06-29,P010,C0286,R04,3,167400.0,120075.65,0.1
11188,2025-06-29,P050,C0008,R02,6,108000.0,68891.95,0.0
11209,2025-06-29,P045,C0405,R04,1,3600.0,2324.96,0.1
12188,2025-06-29,P019,C0419,R04,4,134300.0,97419.55,0.15
12190,2025-06-29,P011,C0197,R01,2,53200.0,35443.49,0.05
12326,2025-06-29,P038,C0455,R04,5,130000.0,92627.05,0.0
12484,2025-06-29,P007,C0027,R03,1,54900.0,38242.59,0.1
13884,2025-06-29,P001,C0033,R01,1,58425.0,43210.06,0.05
14658,2025-06-29,P024,C0331,R02,1,11500.0,6742.63,0.0
14704,2025-06-29,P020,C0149,R02,2,45000.0,33097.23,0.1
10280,2025-06-30,P039,C0430,R01,1,13500.0,9399.88,0.0
10518,2025-06-30,P041,C0032,R01,2,10800.0,7474.31,0.1
10665,2025-06-30,P019,C0225,R02,2,75050.0,54156.96,0.05
10902,2025-06-30,P010,C0146,R02,4,223200.0,175413.31,0.1
10945,2025-06-30,P008,C0117,R01,4,535800.0,404595.31,0.05
11212,2025-06-30,P003,C0312,R03,2,270000.0,199654.56,0.0
11408,2025-06-30,P022,C0024,R04,3,12750.0,6874.63,0.15
11456,2025-06-30,P027,C0392,R03,6,31350.0,17843.73,0.05
11609,2025-06-30,P024,C0045,R01,1,11500.0,6803.37,0.0
12464,2025-06-30,P009,C0062,R02,1,72200.0,56699.96,0.05
12719,2025-06-30,P012,C0375,R01,3,133500.0,89286.55,0.0
13103,2025-06-30,P015,C0098,R02,1,29750.0,21584.35,0.15
13557,2025-06-30,P012,C0306,R03,3,126825.0,92628.22,0.05
13605,2025-06-30,P025,C0342,R02,3,27075.0,15709.32,0.05
13703,2025-06-30,P025,C0390,R01,4,32300.0,19589.79,0.15
13863,2025-06-30,P009,C0055,R03,4,304000.0,232703.42,0.0
14015,2025-06-30,P012,C0339,R01,3,126825.0,93480.29,0.05
14082,2025-06-30,P039,C0151,R04,2,27000.0,20077.79,0.0
14326,2025-06-30,P026,C0229,R03,1,7600.0,4451.18,0.05
14762,2025-06-30,P020,C0483,R03,5,118750.0,84572.85,0.05
10576,2025-07-01,P040,C0253,R03,2,37281.0,27460.74,0.15
10636,2025-07-01,P035,C0016,R02,3,79942.5,57861.67,0.05
12056,2025-07-01,P017,C0304,R01,1,28050.0,20451.29,0.0
10032,2025-07-02,P040,C0393,R01,3,65790.0,49421.68,0.0
10560,2025-07-02,P002,C0074,R02,4,616080.0,469607.79,0.0
10973,2025-07-02,P023,C0224,R01,1,3060.0,1632.2,0.0
12291,2025-07-02,P040,C0407,R02,3,62500.5,46791.64,0.05
12590,2025-07-02,P006,C0197,R01,3,470934.0,345599.91,0.05
13047,2025-07-02,P015,C0393,R01,3,91035.0,63724.96,0.15
13246,2025-07-02,P001,C0387,R04,3,169371.0,127792.97,0.1
14476,2025-07-02,P018,C0084,R01,2,26163.0,18830.0,0.05
11090,2025-07-03,P011,C0415,R01,1,28560.0,20710.9,0.0
11285,2025-07-03,P021,C0272,R02,10,66300.0,38888.86,0.0
11690,2025-07-03,P005,C0203,R04,3,309595.5,242372.35,0.05
11769,2025-07-03,P034,C0329,R01,5,96900.0,67768.79,0.05
12732,2025-07-03,P013,C0342,R02,1,34399.5,23301.99,0.05
13426,2025-07-03,P009,C0268,R01,3,232560.0,182068.81,0.0
14099,2025-07-03,P039,C0157,R01,3,37179.0,27582.78,0.1
14987,2025-07-03,P011,C0455,R04,2,54264.0,39348.39,0.05
10053,2025-07-04,P025,C0250,R01,4,38760.0,20602.15,0.0
